,SID,PID,LotFrontage,LotArea,LotConfig,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodel,Exterior1,BsmtFinSF1,BsmtFinSF2,CentralAir,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThreeSsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SaleCondition,SalePrice,TotalSqftCalc,TotalBathCalc,CornerLotInd,FireplaceInd1,FireplaceInd2,FireplaceAdder1,FireplaceAdder2,CentralAirInd,BrickInd,VinylSidingInd,PoolInd,WoodDeckInd,PorchInd,QualityIndex,I2006,I2007,I2008,I2009,I2010,u,train
681,1656,527356050,80,10793,Inside,NWAmes,2Story,5,5,1969,1969,WdShing,493,287,Y,1620,0,0,2,1,4,7,0,2,462,208,0,0,0,0,0,4,2007,Normal,152000,2400,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,25,0.0,1.0,0.0,0.0,0.0,0.9450300640892237,0.0
682,1657,527357020,128,13001,Inside,NWAmes,1Story,6,5,1971,1971,HdBoard,492,121,Y,1220,0,1,2,0,2,6,1,2,944,0,0,249,0,0,0,9,2007,Normal,170000,1833,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30,0.0,1.0,0.0,0.0,0.0,0.2796848074067384,1.0
683,1658,527358060,70,12243,Inside,NWAmes,1Story,5,6,1971,1971,Plywood,998,0,Y,1484,0,0,2,0,3,7,1,2,487,224,0,0,0,180,0,2,2007,Normal,175000,2482,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,30,0.0,1.0,0.0,0.0,0.0,0.25291952188126743,1.0
684,1659,527359010,90,11700,Inside,NWAmes,2Story,6,6,1968,1968,HdBoard,384,175,Y,1743,0,1,1,2,3,7,1,2,539,224,0,0,0,0,0,6,2007,Normal,175000,2302,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,36,0.0,1.0,0.0,0.0,0.0,0.39539849595166743,1.0
685,1661,527359160,64,8991,CulDSac,NWAmes,SLvl,7,6,1976,1976,Plywood,624,604,Y,1324,0,1,2,0,3,5,1,2,585,407,36,0,0,0,0,2,2007,Normal,174000,2552,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,42,0.0,1.0,0.0,0.0,0.0,0.7967510798480362,0.0
686,1662,527377110,80,8000,Inside,NWAmes,2Story,6,6,1974,1974,HdBoard,931,153,Y,1877,1,0,2,1,4,8,1,2,488,0,96,0,0,0,0,11,2007,Normal,178900,2961,3.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,36,0.0,1.0,0.0,0.0,0.0,0.08833481650799513,1.0
687,1663,527402090,70,10500,FR2,NAmes,SLvl,5,7,1971,2005,MetalSd,349,0,Y,1109,0,1,1,0,3,5,0,1,288,35,0,0,0,0,0,12,2007,Normal,139000,1458,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0.0,1.0,0.0,0.0,0.0,0.729362444486469,0.0
688,1666,527403310,63,9457,Inside,NAmes,1Story,5,6,1970,1990,MetalSd,566,0,Y,1422,1,0,1,0,3,7,0,2,576,252,0,0,0,0,0,9,2007,Normal,155000,1988,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,30,0.0,1.0,0.0,0.0,0.0,0.3680777682457119,1.0
689,1667,527404050,66,7920,Inside,NAmes,1Story,5,5,1970,2002,HdBoard,81,619,Y,914,0,0,1,0,3,5,0,1,368,120,0,0,0,0,0,10,2007,Normal,133000,1614,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,25,0.0,1.0,0.0,0.0,0.0,0.35330617311410606,1.0
690,1668,527404100,61,9758,Inside,NAmes,1Story,5,5,1971,1971,HdBoard,412,287,Y,950,0,0,1,0,3,5,0,1,280,0,0,0,0,0,0,7,2007,Normal,119500,1649,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25,0.0,1.0,0.0,0.0,0.0,0.42466503265313804,1.0
691,1669,527404140,70,8294,Inside,NAmes,1Story,4,5,1971,1971,MetalSd,0,0,Y,872,0,0,1,0,3,5,0,4,480,0,0,0,0,0,0,6,2007,Normal,123000,872,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.522532653529197,1.0
692,1672,527425140,60,9000,FR2,NAmes,1Story,4,6,1971,1971,HdBoard,616,0,Y,864,0,0,1,0,3,5,0,2,528,0,0,0,0,0,0,5,2007,Normal,120500,1480,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,24,0.0,1.0,0.0,0.0,0.0,0.9300738289020956,0.0
693,1684,527455250,65,7150,Inside,NAmes,1Story,5,6,1966,1966,HdBoard,725,0,Y,988,1,0,1,0,3,5,0,1,360,0,0,0,0,0,0,11,2007,Normal,129250,1713,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30,0.0,1.0,0.0,0.0,0.0,0.420748901553452,1.0
694,1694,528106110,105,15431,Inside,NridgHt,1Story,10,5,2005,2006,VinylSd,1430,0,Y,2046,1,0,2,1,2,7,2,3,878,188,65,0,0,175,0,8,2007,Normal,450000,3476,3.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,50,0.0,1.0,0.0,0.0,0.0,0.3659032443538308,1.0
695,1698,528110100,105,13693,Inside,NridgHt,2Story,9,5,2006,2006,VinylSd,0,0,Y,2643,0,0,2,1,3,9,1,3,694,414,84,0,0,0,0,3,2007,Normal,380000,2643,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,45,0.0,1.0,0.0,0.0,0.0,0.058136488078162074,1.0
696,1699,528112150,98,11428,Inside,NridgHt,1Story,8,5,2006,2006,VinylSd,0,0,Y,1634,0,0,2,0,3,7,1,3,866,0,44,0,0,0,0,5,2007,Normal,250000,1634,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.3383756207767874,1.0
697,1701,528118040,118,13654,CulDSac,NridgHt,2Story,9,5,2005,2006,MetalSd,0,0,Y,2758,0,0,2,1,4,9,1,3,814,282,55,0,0,0,0,5,2007,Normal,418000,2758,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,45,0.0,1.0,0.0,0.0,0.0,0.9953158530406654,0.0
698,1704,528120150,76,9591,Inside,NridgHt,2Story,8,5,2004,2005,VinylSd,0,0,Y,2473,0,0,2,1,4,9,1,3,852,192,151,0,0,0,0,10,2007,Normal,317000,2473,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.19770938297733665,1.0
699,1707,528150040,94,13615,Corner,NridgHt,1Story,9,5,2006,2006,MetalSd,0,0,Y,1802,0,0,2,1,3,7,1,3,843,158,105,0,0,0,0,6,2007,Normal,372000,1802,2.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,45,0.0,1.0,0.0,0.0,0.0,0.9591570037882775,0.0
700,1708,528150110,99,13069,Inside,NridgHt,2Story,8,5,2004,2004,VinylSd,0,0,Y,2956,0,0,2,1,5,11,1,3,916,194,50,0,0,0,0,8,2007,Normal,342000,2956,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.08507698820903897,1.0
701,1709,528150120,99,12099,Inside,NridgHt,2Story,8,5,2004,2004,VinylSd,970,0,Y,2468,1,0,2,1,4,10,1,3,872,184,154,0,0,0,0,6,2007,Normal,354000,3438,3.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.9253101421054453,0.0
702,1710,528166150,110,14277,Inside,NridgHt,2Story,8,5,2003,2003,VinylSd,938,0,Y,2385,1,0,2,1,3,7,1,3,818,192,228,0,0,0,0,1,2007,Normal,350000,3323,3.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.7965902169235051,0.0
703,1711,528168040,93,11999,Inside,NridgHt,2Story,8,5,2003,2004,VinylSd,0,0,Y,2374,0,0,2,1,4,10,1,3,656,104,100,0,0,0,0,5,2007,Normal,285000,2374,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.2753734141588211,1.0
704,1713,528172050,70,9926,Inside,NridgHt,1Story,7,5,2005,2006,VinylSd,1178,0,Y,1614,1,0,2,0,3,7,0,3,878,100,38,0,0,0,0,5,2007,Normal,245700,2792,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,35,0.0,1.0,0.0,0.0,0.0,0.6578125506639481,1.0
705,1714,528172070,71,9254,Inside,NridgHt,1Story,8,5,2005,2005,VinylSd,119,0,Y,1721,1,0,2,0,3,7,0,2,554,168,27,0,0,0,0,1,2007,Normal,232698,1840,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.5512075694277883,1.0
706,1729,528218020,65,10237,Inside,Gilbert,2Story,6,5,2005,2006,VinylSd,0,0,Y,1536,0,0,2,1,3,6,1,2,400,100,38,0,0,0,0,6,2007,Normal,176000,1536,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,30,0.0,1.0,0.0,0.0,0.0,0.20124162593856454,1.0
707,1734,528221050,88,12216,Corner,Gilbert,1Story,6,5,2005,2005,VinylSd,918,0,Y,1326,1,0,2,0,3,6,0,2,388,120,23,0,0,0,0,6,2007,Normal,203000,2244,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,30,0.0,1.0,0.0,0.0,0.0,0.13799585890956223,1.0
708,1747,528231030,65,16219,Inside,Gilbert,SLvl,7,5,2004,2005,VinylSd,779,0,Y,1119,1,0,2,0,2,5,0,2,437,100,24,0,0,0,0,4,2007,Normal,188500,1898,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,35,0.0,1.0,0.0,0.0,0.0,0.5618164639454335,1.0
709,1749,528235160,59,11796,Inside,Gilbert,2Story,7,5,2004,2005,VinylSd,0,0,Y,1959,0,0,2,1,4,8,1,2,434,100,48,0,0,0,0,7,2007,Normal,215000,1959,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,35,0.0,1.0,0.0,0.0,0.0,0.0326284384354949,1.0
710,1751,528240020,62,8244,Inside,Gilbert,2Story,7,5,2004,2004,VinylSd,0,0,Y,1720,0,0,2,1,3,7,1,2,440,100,48,0,0,0,0,5,2007,Normal,183500,1720,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,35,0.0,1.0,0.0,0.0,0.0,0.42006445303559303,1.0
711,1753,528250070,63,7875,Inside,Gilbert,2Story,7,5,2003,2003,VinylSd,0,0,Y,1948,0,0,2,1,4,8,1,2,434,0,48,0,0,0,0,7,2007,Normal,211000,1948,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,35,0.0,1.0,0.0,0.0,0.0,0.23403381742537022,1.0
712,1756,528280110,62,7917,Inside,Gilbert,2Story,6,5,1999,2000,VinylSd,0,0,Y,1647,0,0,2,1,3,7,1,2,460,0,40,0,0,0,0,8,2007,Normal,175000,1647,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,30,0.0,1.0,0.0,0.0,0.0,0.41295936121605337,1.0
713,1757,528280150,76,9967,Inside,Gilbert,SLvl,7,5,2000,2000,VinylSd,0,0,Y,1430,0,0,2,1,3,8,1,2,400,100,0,0,0,0,0,12,2007,Normal,170000,1430,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,35,0.0,1.0,0.0,0.0,0.0,0.9776311640162021,0.0
714,1759,528290170,58,9487,Inside,Gilbert,2Story,6,5,2000,2000,VinylSd,520,0,Y,1690,1,0,2,1,3,7,1,2,442,0,50,0,0,0,0,6,2007,Normal,187000,2210,3.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,30,0.0,1.0,0.0,0.0,0.0,0.5843162280507386,1.0
715,1760,528294010,59,9649,Inside,Gilbert,2Story,6,5,1999,2000,VinylSd,0,0,Y,1644,0,0,2,1,3,7,1,2,460,460,42,0,0,0,0,5,2007,Normal,185000,1644,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,30,0.0,1.0,0.0,0.0,0.0,0.06907455832697451,1.0
716,1762,528322020,100,12191,Inside,NoRidge,2Story,8,5,1997,1998,VinylSd,1181,0,Y,2551,1,0,2,1,4,8,2,3,925,76,61,0,0,0,0,6,2007,Normal,384500,3732,3.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.049331991700455546,1.0
717,1765,528340030,89,10557,Inside,NoRidge,2Story,9,5,1998,1998,MetalSd,672,0,Y,3078,1,0,2,1,4,9,1,3,806,108,87,0,0,0,0,7,2007,Normal,410000,3750,3.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,45,0.0,1.0,0.0,0.0,0.0,0.8310224798042327,0.0
718,1766,528344020,74,11002,Inside,NoRidge,2Story,8,5,1998,1999,VinylSd,1048,0,Y,2582,1,0,2,1,4,9,1,3,758,286,60,0,0,0,0,1,2007,Normal,322500,3630,3.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.8407674136105925,0.0
719,1767,528348030,83,10790,Inside,NoRidge,2Story,7,5,1998,1998,VinylSd,0,0,Y,2385,0,0,2,1,4,8,1,3,600,120,38,0,0,0,0,5,2007,Normal,252000,2385,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,35,0.0,1.0,0.0,0.0,0.0,0.13232521037571132,1.0
720,1768,528351010,104,21535,Corner,NoRidge,2Story,10,6,1994,1995,HdBoard,1455,0,Y,4316,0,1,3,1,4,10,2,3,832,382,50,0,0,0,0,1,2007,Normal,755000,5771,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,60,0.0,1.0,0.0,0.0,0.0,0.7405427296180278,0.0
721,1769,528354060,92,9920,CulDSac,NoRidge,2Story,7,5,1996,1997,MetalSd,862,0,Y,2013,1,0,2,1,3,8,1,2,455,180,130,0,0,0,0,6,2007,Normal,269790,2875,3.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0.0,1.0,0.0,0.0,0.0,0.27350231888704,1.0
722,1770,528354110,95,11787,Inside,NoRidge,2Story,7,5,1996,1997,VinylSd,719,0,Y,2398,1,0,2,1,3,8,1,3,834,239,60,0,0,0,0,8,2007,Normal,315750,3117,3.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,35,0.0,1.0,0.0,0.0,0.0,0.8834300651215017,0.0
723,1772,528364110,65,12257,Inside,NoRidge,2Story,8,5,1995,1995,VinylSd,56,64,Y,2531,0,0,2,1,4,9,1,3,752,222,98,0,0,0,0,11,2007,Normal,290000,2651,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.2902671180199832,1.0
724,1774,528366070,88,11762,Inside,NoRidge,2Story,8,5,1992,1993,VinylSd,335,0,Y,2202,1,0,2,1,4,9,1,2,517,0,65,0,0,144,0,9,2007,Normal,263000,2537,3.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.18269363092258573,1.0
725,1775,528376010,82,9044,Inside,NoRidge,2Story,8,5,1996,1997,VinylSd,1225,0,Y,2538,0,0,2,1,4,8,1,3,933,198,92,0,0,0,0,5,2007,Normal,330000,3763,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.2339976909570396,1.0
726,1778,528429090,84,11670,Corner,Somerst,1Story,9,5,2006,2006,VinylSd,0,0,Y,1905,0,0,2,0,3,8,1,3,788,0,191,0,0,0,0,3,2007,Normal,320000,1905,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,45,0.0,1.0,0.0,0.0,0.0,0.91378457355313,0.0
727,1779,528429110,49,15256,CulDSac,Somerst,1Story,8,5,2007,2007,VinylSd,929,0,Y,1464,1,0,2,0,3,6,0,3,754,168,160,0,0,0,0,8,2007,Normal,282922,2393,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.18841704702936113,1.0
728,1782,528431050,116,13501,Corner,Somerst,1Story,8,5,2006,2006,VinylSd,63,0,Y,1636,1,0,2,0,3,8,1,3,865,0,60,0,0,0,0,6,2007,Normal,255000,1699,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.13400475215166807,1.0
729,1787,528435070,85,10000,Inside,Somerst,1Story,8,5,2006,2006,VinylSd,0,0,Y,1588,0,0,2,0,3,7,1,3,825,144,45,0,0,0,0,12,2007,Normal,227000,1588,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.26815133867785335,1.0
730,1788,528439040,74,8847,Inside,Somerst,1Story,8,5,2005,2005,VinylSd,769,0,Y,1538,1,0,2,0,3,7,0,2,484,146,40,0,0,0,0,12,2007,Normal,260000,2307,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.4978881471324712,1.0
731,1790,528439080,70,8251,Inside,Somerst,1Story,7,5,2005,2006,VinylSd,778,0,Y,1506,1,0,2,0,3,7,1,2,672,192,35,0,0,0,0,4,2007,Normal,249000,2284,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,35,0.0,1.0,0.0,0.0,0.0,0.2788507805671543,1.0
732,1791,528441080,75,10084,Inside,Somerst,1Story,8,5,2004,2005,VinylSd,1369,0,Y,1694,1,0,2,0,3,7,1,2,636,255,57,0,0,0,0,8,2007,Normal,307000,3063,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.3618056052364409,1.0
733,1793,528445070,75,8778,Inside,Somerst,2Story,8,5,2006,2006,VinylSd,0,0,Y,1830,0,0,2,1,3,7,0,3,859,0,40,0,0,0,0,3,2007,Normal,221300,1830,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.11007310263812542,1.0
734,1798,528458120,75,9000,Inside,Somerst,2Story,8,5,2006,2006,VinylSd,0,0,Y,1959,0,0,2,1,3,8,1,3,1025,208,46,0,0,0,0,12,2007,Normal,270000,1959,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.13434148766100407,1.0
735,1801,528477020,84,11096,Inside,Somerst,1Story,8,5,2006,2006,VinylSd,24,0,Y,1656,0,0,2,0,3,7,0,3,826,0,146,0,0,0,0,7,2007,Normal,249700,1680,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.46599525189958513,1.0
736,1804,528482010,100,11824,Corner,Somerst,1Story,8,5,2006,2006,VinylSd,0,0,Y,1685,0,0,2,0,2,5,1,3,658,112,63,0,0,0,0,4,2007,Normal,253000,1685,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.626938859699294,1.0
737,1805,528482030,85,10625,Inside,Somerst,2Story,6,5,2004,2004,VinylSd,0,0,Y,2443,0,0,2,1,4,9,1,3,744,193,127,0,0,0,0,6,2007,Normal,265000,2443,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,30,0.0,1.0,0.0,0.0,0.0,0.4925010986626148,1.0
738,1806,528482090,102,11143,Corner,Somerst,2Story,8,5,2004,2005,CemntBd,0,0,Y,2466,0,0,3,0,4,8,1,2,610,159,214,0,0,0,0,12,2007,Normal,340000,2466,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.36893146065995097,1.0
739,1808,531363040,63,7500,Inside,SawyerW,1Story,7,5,2006,2006,VinylSd,0,0,Y,1143,0,0,1,1,3,5,0,0,0,0,55,0,0,0,0,10,2007,Normal,147000,1143,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,35,0.0,1.0,0.0,0.0,0.0,0.6647625169716775,1.0
740,1809,531375140,60,12450,Inside,SawyerW,1Story,5,5,2003,2004,VinylSd,729,0,Y,1094,1,0,1,0,3,6,0,2,576,0,0,0,0,0,0,5,2007,Normal,149000,1823,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,25,0.0,1.0,0.0,0.0,0.0,0.878307233331725,0.0
741,1810,531376060,65,7441,Inside,SawyerW,1Story,7,5,2006,2006,VinylSd,0,0,Y,1486,0,0,2,0,3,7,0,2,566,0,32,0,0,0,0,6,2007,Normal,181000,1486,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,35,0.0,1.0,0.0,0.0,0.0,0.5491282620932907,1.0
742,1811,531380110,70,8462,Inside,SawyerW,2Story,6,5,1994,1994,HdBoard,814,0,Y,1721,0,1,2,1,3,7,0,2,471,300,87,0,0,0,0,7,2007,Normal,201000,2535,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,30,0.0,1.0,0.0,0.0,0.0,0.5408900112379342,1.0
743,1813,531385070,65,8450,Inside,SawyerW,1Story,7,5,2000,2001,VinylSd,0,0,Y,1349,0,0,2,0,3,6,0,2,539,120,55,0,0,0,0,12,2007,Normal,179000,1349,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,35,0.0,1.0,0.0,0.0,0.0,0.2369992893654853,1.0
744,1819,532353120,64,6285,Inside,Sawyer,1Story,5,5,1977,1977,Plywood,138,351,Y,894,1,0,1,0,2,5,0,1,308,192,0,0,0,0,0,3,2007,Normal,120750,1383,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,25,0.0,1.0,0.0,0.0,0.0,0.7726430823095143,0.0
745,1820,532354010,80,8480,Corner,Sawyer,1Story,5,6,1963,1963,HdBoard,630,0,Y,970,1,0,1,0,2,5,0,2,624,0,24,0,0,192,0,7,2007,Normal,132500,1600,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30,0.0,1.0,0.0,0.0,0.0,0.4980716884601861,1.0
746,1821,532354060,70,7420,Inside,Sawyer,1Story,5,5,1962,1962,MetalSd,417,0,Y,1057,0,0,1,0,3,6,0,2,576,0,0,0,0,0,0,4,2007,Normal,132000,1474,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25,0.0,1.0,0.0,0.0,0.0,0.2901166039519012,1.0
747,1823,532376040,85,6970,Corner,Sawyer,1Story,4,5,1961,1961,VinylSd,932,0,Y,1120,1,0,1,1,3,5,0,2,544,168,0,0,0,0,0,5,2007,Normal,129000,2052,2.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,20,0.0,1.0,0.0,0.0,0.0,0.5768425471615046,1.0
748,1824,532376090,40,13673,CulDSac,Sawyer,1Story,5,5,1962,1962,HdBoard,0,0,Y,1696,0,0,1,1,3,8,1,1,349,0,30,0,0,0,0,3,2007,Normal,143900,1696,1.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25,0.0,1.0,0.0,0.0,0.0,0.09168041544035077,1.0
749,1825,532377050,84,7476,Corner,Sawyer,1Story,5,7,1968,1968,HdBoard,812,0,Y,1040,1,0,1,1,3,5,0,2,686,188,0,0,0,0,0,6,2007,Normal,145000,1852,2.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0.0,1.0,0.0,0.0,0.0,0.7356873515527695,0.0
750,1830,532479050,44,10751,CulDSac,Sawyer,1Story,5,5,1974,1974,Plywood,787,0,Y,1037,1,0,1,0,2,5,0,2,431,136,47,0,0,0,0,8,2007,Normal,129000,1824,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,25,0.0,1.0,0.0,0.0,0.0,0.23454479943029583,1.0
751,1834,533130170,85,10678,Inside,NoRidge,1.5Fin,8,5,1992,2000,HdBoard,700,0,Y,2872,0,0,2,1,4,9,1,2,541,0,33,0,0,0,0,4,2007,Normal,285000,3572,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.94317974941805,0.0
752,1850,533241030,66,7399,Inside,Somerst,2Story,7,5,1997,1998,VinylSd,649,0,Y,1950,0,0,2,1,3,7,1,2,576,0,10,0,0,198,0,6,2007,Normal,239000,2599,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,35,0.0,1.0,0.0,0.0,0.0,0.6994494122918695,1.0
753,1851,533242080,73,7321,Inside,Somerst,1Story,7,5,1999,2000,CemntBd,0,0,Y,1358,0,0,2,0,3,5,0,2,625,176,174,0,0,0,0,12,2007,Normal,204000,1358,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,35,0.0,1.0,0.0,0.0,0.0,0.7148943897336721,0.0
754,1853,533244040,106,8413,Inside,Somerst,2Story,8,5,1998,1998,VinylSd,901,0,Y,2362,1,0,2,1,3,8,2,2,1105,147,0,36,0,144,0,6,2007,Normal,312500,3263,3.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.4314825132023543,1.0
